# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX_body,    FY_body,    FZ_body  
3.320e+00, 0.000e+00, 0.000e+00, 1.679e+02, 1.679e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.038e+00, 0.000e+00, 0.000e+00
3.330e+00, 0.000e+00, 0.000e+00, 1.676e+02, 1.676e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.027e+00, 0.000e+00, 0.000e+00
3.340e+00, 0.000e+00, 0.000e+00, 1.673e+02, 1.673e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.016e+00, 0.000e+00, 0.000e+00
3.350e+00, 0.000e+00, 0.000e+00, 1.670e+02, 1.670e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.005e+00, 0.000e+00, 0.000e+00
3.360e+00, 0.000e+00, 0.000e+00, 1.667e+02, 1.667e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.994e+00, 0.000e+00, 0.000e+00
3.370e+00, 0.000e+00, 0.000e+00, 1.664e+02, 1.664e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.983e+00, 0.000e+00, 0.000e+00
3.380e+00, 0.000e+00, 0.000e+00, 1.661e+02, 1.661e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.972e+00, 0.000e+00, 0.000e+00
3.390e+00, 0.000e+00, 0.000e+00, 1.658e+02, 1.658e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.962e+00, 0.000e+00, 0.000e+00
3.400e+00, 0.000e+00, 0.000e+00, 1.655e+02, 1.655e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.951e+00, 0.000e+00, 0.000e+00
3.410e+00, 0.000e+00, 0.000e+00, 1.652e+02, 1.652e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.941e+00, 0.000e+00, 0.000e+00
3.420e+00, 0.000e+00, 0.000e+00, 1.649e+02, 1.649e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.930e+00, 0.000e+00, 0.000e+00
3.430e+00, 0.000e+00, 0.000e+00, 1.646e+02, 1.646e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.920e+00, 0.000e+00, 0.000e+00
3.440e+00, 0.000e+00, 0.000e+00, 1.643e+02, 1.643e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.909e+00, 0.000e+00, 0.000e+00
3.450e+00, 0.000e+00, 0.000e+00, 1.640e+02, 1.640e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.899e+00, 0.000e+00, 0.000e+00
3.460e+00, 0.000e+00, 0.000e+00, 1.637e+02, 1.637e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.889e+00, 0.000e+00, 0.000e+00
3.470e+00, 0.000e+00, 0.000e+00, 1.634e+02, 1.634e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.879e+00, 0.000e+00, 0.000e+00
3.480e+00, 0.000e+00, 0.000e+00, 1.632e+02, 1.632e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.869e+00, 0.000e+00, 0.000e+00
3.490e+00, 0.000e+00, 0.000e+00, 1.629e+02, 1.629e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.858e+00, 0.000e+00, 0.000e+00
3.500e+00, 0.000e+00, 0.000e+00, 1.626e+02, 1.626e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.848e+00, 0.000e+00, 0.000e+00
3.510e+00, 0.000e+00, 0.000e+00, 1.623e+02, 1.623e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.838e+00, 0.000e+00, 0.000e+00
3.520e+00, 0.000e+00, 0.000e+00, 1.620e+02, 1.620e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.829e+00, 0.000e+00, 0.000e+00
3.530e+00, 0.000e+00, 0.000e+00, 1.617e+02, 1.617e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.819e+00, 0.000e+00, 0.000e+00
3.540e+00, 0.000e+00, 0.000e+00, 1.615e+02, 1.615e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.809e+00, 0.000e+00, 0.000e+00
3.550e+00, 0.000e+00, 0.000e+00, 1.612e+02, 1.612e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.799e+00, 0.000e+00, 0.000e+00
3.560e+00, 0.000e+00, 0.000e+00, 1.609e+02, 1.609e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.789e+00, 0.000e+00, 0.000e+00
3.570e+00, 0.000e+00, 0.000e+00, 1.606e+02, 1.606e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.780e+00, 0.000e+00, 0.000e+00
3.580e+00, 0.000e+00, 0.000e+00, 1.603e+02, 1.603e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.770e+00, 0.000e+00, 0.000e+00
3.590e+00, 0.000e+00, 0.000e+00, 1.601e+02, 1.601e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.760e+00, 0.000e+00, 0.000e+00
3.600e+00, 0.000e+00, 0.000e+00, 1.598e+02, 1.598e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.751e+00, 0.000e+00, 0.000e+00
3.610e+00, 0.000e+00, 0.000e+00, 1.595e+02, 1.595e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.741e+00, 0.000e+00, 0.000e+00
3.620e+00, 0.000e+00, 0.000e+00, 1.592e+02, 1.592e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.732e+00, 0.000e+00, 0.000e+00
3.630e+00, 0.000e+00, 0.000e+00, 1.590e+02, 1.590e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.723e+00, 0.000e+00, 0.000e+00
3.640e+00, 0.000e+00, 0.000e+00, 1.587e+02, 1.587e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.713e+00, 0.000e+00, 0.000e+00
3.650e+00, 0.000e+00, 0.000e+00, 1.584e+02, 1.584e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.704e+00, 0.000e+00, 0.000e+00
3.660e+00, 0.000e+00, 0.000e+00, 1.581e+02, 1.581e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.695e+00, 0.000e+00, 0.000e+00
3.670e+00, 0.000e+00, 0.000e+00, 1.579e+02, 1.579e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.686e+00, 0.000e+00, 0.000e+00
3.680e+00, 0.000e+00, 0.000e+00, 1.576e+02, 1.576e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.676e+00, 0.000e+00, 0.000e+00
3.690e+00, 0.000e+00, 0.000e+00, 1.573e+02, 1.573e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.667e+00, 0.000e+00, 0.000e+00
3.700e+00, 0.000e+00, 0.000e+00, 1.571e+02, 1.571e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.658e+00, 0.000e+00, 0.000e+00
3.710e+00, 0.000e+00, 0.000e+00, 1.568e+02, 1.568e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.649e+00, 0.000e+00, 0.000e+00
3.720e+00, 0.000e+00, 0.000e+00, 1.565e+02, 1.565e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.640e+00, 0.000e+00, 0.000e+00
3.730e+00, 0.000e+00, 0.000e+00, 1.563e+02, 1.563e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.631e+00, 0.000e+00, 0.000e+00
3.740e+00, 0.000e+00, 0.000e+00, 1.560e+02, 1.560e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.623e+00, 0.000e+00, 0.000e+00
3.750e+00, 0.000e+00, 0.000e+00, 1.557e+02, 1.557e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.614e+00, 0.000e+00, 0.000e+00
3.760e+00, 0.000e+00, 0.000e+00, 1.555e+02, 1.555e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.605e+00, 0.000e+00, 0.000e+00
3.770e+00, 0.000e+00, 0.000e+00, 1.552e+02, 1.552e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.596e+00, 0.000e+00, 0.000e+00
3.780e+00, 0.000e+00, 0.000e+00, 1.550e+02, 1.550e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.588e+00, 0.000e+00, 0.000e+00
3.790e+00, 0.000e+00, 0.000e+00, 1.547e+02, 1.547e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.579e+00, 0.000e+00, 0.000e+00
3.800e+00, 0.000e+00, 0.000e+00, 1.544e+02, 1.544e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.570e+00, 0.000e+00, 0.000e+00
3.810e+00, 0.000e+00, 0.000e+00, 1.542e+02, 1.542e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.562e+00, 0.000e+00, 0.000e+00
3.820e+00, 0.000e+00, 0.000e+00, 1.539e+02, 1.539e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.553e+00, 0.000e+00, 0.000e+00
3.830e+00, 0.000e+00, 0.000e+00, 1.537e+02, 1.537e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.545e+00, 0.000e+00, 0.000e+00
3.840e+00, 0.000e+00, 0.000e+00, 1.534e+02, 1.534e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.536e+00, 0.000e+00, 0.000e+00
3.850e+00, 0.000e+00, 0.000e+00, 1.532e+02, 1.532e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.528e+00, 0.000e+00, 0.000e+00
3.860e+00, 0.000e+00, 0.000e+00, 1.529e+02, 1.529e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.520e+00, 0.000e+00, 0.000e+00
3.870e+00, 0.000e+00, 0.000e+00, 1.527e+02, 1.527e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.511e+00, 0.000e+00, 0.000e+00
3.880e+00, 0.000e+00, 0.000e+00, 1.524e+02, 1.524e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.503e+00, 0.000e+00, 0.000e+00
3.890e+00, 0.000e+00, 0.000e+00, 1.522e+02, 1.522e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.495e+00, 0.000e+00, 0.000e+00
3.900e+00, 0.000e+00, 0.000e+00, 1.519e+02, 1.519e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.487e+00, 0.000e+00, 0.000e+00
3.910e+00, 0.000e+00, 0.000e+00, 1.517e+02, 1.517e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.478e+00, 0.000e+00, 0.000e+00
3.920e+00, 0.000e+00, 0.000e+00, 1.514e+02, 1.514e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.470e+00, 0.000e+00, 0.000e+00
3.930e+00, 0.000e+00, 0.000e+00, 1.512e+02, 1.512e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.462e+00, 0.000e+00, 0.000e+00
3.940e+00, 0.000e+00, 0.000e+00, 1.509e+02, 1.509e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.454e+00, 0.000e+00, 0.000e+00
3.950e+00, 0.000e+00, 0.000e+00, 1.507e+02, 1.507e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.446e+00, 0.000e+00, 0.000e+00
3.960e+00, 0.000e+00, 0.000e+00, 1.504e+02, 1.504e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.438e+00, 0.000e+00, 0.000e+00
3.970e+00, 0.000e+00, 0.000e+00, 1.502e+02, 1.502e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.430e+00, 0.000e+00, 0.000e+00
3.980e+00, 0.000e+00, 0.000e+00, 1.499e+02, 1.499e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.423e+00, 0.000e+00, 0.000e+00
3.990e+00, 0.000e+00, 0.000e+00, 1.497e+02, 1.497e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.415e+00, 0.000e+00, 0.000e+00
4.000e+00, 0.000e+00, 0.000e+00, 1.495e+02, 1.495e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.407e+00, 0.000e+00, 0.000e+00
4.010e+00, 0.000e+00, 0.000e+00, 1.492e+02, 1.492e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.399e+00, 0.000e+00, 0.000e+00
4.020e+00, 0.000e+00, 0.000e+00, 1.490e+02, 1.490e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.391e+00, 0.000e+00, 0.000e+00
4.030e+00, 0.000e+00, 0.000e+00, 1.487e+02, 1.487e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.384e+00, 0.000e+00, 0.000e+00
4.040e+00, 0.000e+00, 0.000e+00, 1.485e+02, 1.485e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.376e+00, 0.000e+00, 0.000e+00
4.050e+00, 0.000e+00, 0.000e+00, 1.483e+02, 1.483e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.369e+00, 0.000e+00, 0.000e+00
4.060e+00, 0.000e+00, 0.000e+00, 1.480e+02, 1.480e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.361e+00, 0.000e+00, 0.000e+00
4.070e+00, 0.000e+00, 0.000e+00, 1.478e+02, 1.478e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.353e+00, 0.000e+00, 0.000e+00
4.080e+00, 0.000e+00, 0.000e+00, 1.475e+02, 1.475e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.346e+00, 0.000e+00, 0.000e+00
4.090e+00, 0.000e+00, 0.000e+00, 1.473e+02, 1.473e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.338e+00, 0.000e+00, 0.000e+00
4.100e+00, 0.000e+00, 0.000e+00, 1.471e+02, 1.471e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.331e+00, 0.000e+00, 0.000e+00
4.110e+00, 0.000e+00, 0.000e+00, 1.468e+02, 1.468e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.324e+00, 0.000e+00, 0.000e+00
4.120e+00, 0.000e+00, 0.000e+00, 1.466e+02, 1.466e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.316e+00, 0.000e+00, 0.000e+00
4.130e+00, 0.000e+00, 0.000e+00, 1.464e+02, 1.464e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.309e+00, 0.000e+00, 0.000e+00
4.140e+00, 0.000e+00, 0.000e+00, 1.462e+02, 1.462e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.302e+00, 0.000e+00, 0.000e+00
4.150e+00, 0.000e+00, 0.000e+00, 1.459e+02, 1.459e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.294e+00, 0.000e+00, 0.000e+00
4.160e+00, 0.000e+00, 0.000e+00, 1.457e+02, 1.457e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.287e+00, 0.000e+00, 0.000e+00
4.170e+00, 0.000e+00, 0.000e+00, 1.455e+02, 1.455e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.280e+00, 0.000e+00, 0.000e+00
4.180e+00, 0.000e+00, 0.000e+00, 1.452e+02, 1.452e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.273e+00, 0.000e+00, 0.000e+00
4.190e+00, 0.000e+00, 0.000e+00, 1.450e+02, 1.450e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.266e+00, 0.000e+00, 0.000e+00
4.200e+00, 0.000e+00, 0.000e+00, 1.448e+02, 1.448e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.259e+00, 0.000e+00, 0.000e+00
4.210e+00, 0.000e+00, 0.000e+00, 1.446e+02, 1.446e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.252e+00, 0.000e+00, 0.000e+00
4.220e+00, 0.000e+00, 0.000e+00, 1.443e+02, 1.443e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.245e+00, 0.000e+00, 0.000e+00
4.230e+00, 0.000e+00, 0.000e+00, 1.441e+02, 1.441e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.238e+00, 0.000e+00, 0.000e+00
4.240e+00, 0.000e+00, 0.000e+00, 1.439e+02, 1.439e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.231e+00, 0.000e+00, 0.000e+00
4.250e+00, 0.000e+00, 0.000e+00, 1.437e+02, 1.437e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.224e+00, 0.000e+00, 0.000e+00
4.260e+00, 0.000e+00, 0.000e+00, 1.434e+02, 1.434e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.217e+00, 0.000e+00, 0.000e+00
4.270e+00, 0.000e+00, 0.000e+00, 1.432e+02, 1.432e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.210e+00, 0.000e+00, 0.000e+00
4.280e+00, 0.000e+00, 0.000e+00, 1.430e+02, 1.430e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.203e+00, 0.000e+00, 0.000e+00
4.290e+00, 0.000e+00, 0.000e+00, 1.428e+02, 1.428e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.196e+00, 0.000e+00, 0.000e+00
4.300e+00, 0.000e+00, 0.000e+00, 1.425e+02, 1.425e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.190e+00, 0.000e+00, 0.000e+00
4.310e+00, 0.000e+00, 0.000e+00, 1.423e+02, 1.423e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.183e+00, 0.000e+00, 0.000e+00
4.320e+00, 0.000e+00, 0.000e+00, 1.421e+02, 1.421e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.176e+00, 0.000e+00, 0.000e+00
4.330e+00, 0.000e+00, 0.000e+00, 1.419e+02, 1.419e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.170e+00, 0.000e+00, 0.000e+00
4.340e+00, 0.000e+00, 0.000e+00, 1.417e+02, 1.417e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.163e+00, 0.000e+00, 0.000e+00
4.350e+00, 0.000e+00, 0.000e+00, 1.415e+02, 1.415e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.156e+00, 0.000e+00, 0.000e+00
4.360e+00, 0.000e+00, 0.000e+00, 1.412e+02, 1.412e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.150e+00, 0.000e+00, 0.000e+00
4.370e+00, 0.000e+00, 0.000e+00, 1.410e+02, 1.410e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.143e+00, 0.000e+00, 0.000e+00
4.380e+00, 0.000e+00, 0.000e+00, 1.408e+02, 1.408e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.137e+00, 0.000e+00, 0.000e+00
4.390e+00, 0.000e+00, 0.000e+00, 1.406e+02, 1.406e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.130e+00, 0.000e+00, 0.000e+00
4.400e+00, 0.000e+00, 0.000e+00, 1.404e+02, 1.404e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.124e+00, 0.000e+00, 0.000e+00
